S0,K,T,C_mkt,P_mkt,iv_market
671.16,920.0,2.07,,257.14,0.2208
671.16,925.0,2.07,,262.14,0.2235
671.16,930.0,2.07,,267.14,0.2263
671.16,935.0,2.07,,272.14,0.229
671.16,940.0,2.07,,277.14,0.2317
671.16,945.0,2.07,,282.14,0.2344
671.16,950.0,2.07,,287.14,0.237
671.16,955.0,2.07,,292.14,0.2396
671.16,960.0,2.07,,297.14,0.2422
671.16,965.0,2.07,,302.14,0.2448
671.16,970.0,2.07,,307.14,0.2474
671.16,975.0,2.07,,312.14,0.25
671.16,980.0,2.07,,317.14,0.2526
671.16,985.0,2.07,,322.14,0.2551
671.16,990.0,2.07,,327.14,0.2576
671.16,995.0,2.07,,332.14,0.2601
671.16,1000.0,2.07,,337.14,0.2626
671.16,1005.0,2.07,,342.14,0.2651
671.16,1010.0,2.07,,347.14,0.2675
671.16,1015.0,2.07,,352.14,0.27
671.16,1020.0,2.07,,357.14,0.2724
671.16,1025.0,2.07,,362.14,0.2748
671.16,1030.0,2.07,,367.14,0.2772
671.16,1040.0,2.07,,377.14,0.282
671.16,1050.0,2.07,,387.14,0.2867
671.16,1060.0,2.07,,397.14,0.2914
671.16,1070.0,2.07,,407.15,0.296
671.16,1080.0,2.07,,417.15,0.3006
671.16,1090.0,2.07,,427.15,0.3051
671.16,1100.0,2.07,,437.15,0.3096
671.16,1110.0,2.07,,447.15,0.314
671.16,1120.0,2.07,,457.14,0.3183
671.16,1130.0,2.07,,467.14,0.3226
671.16,1140.0,2.07,,477.14,0.3269
671.16,1150.0,2.07,,487.14,0.3312
671.16,1160.0,2.07,,497.14,0.3354
671.16,1170.0,2.07,,507.14,0.3395
671.16,1180.0,2.07,,517.14,0.3437
671.16,1190.0,2.07,,527.14,0.3478
671.16,1200.0,2.07,,537.14,0.3518
671.16,1210.0,2.07,,547.14,0.3558
671.16,1220.0,2.07,,557.14,0.3598
671.16,1230.0,2.07,,567.14,0.3638
671.16,1240.0,2.07,,577.14,0.3677
671.16,1250.0,2.07,,587.14,0.3716
671.16,1260.0,2.07,,597.14,0.3754
671.16,1270.0,2.07,,607.14,0.3792
671.16,1280.0,2.07,,617.14,0.383
671.16,1290.0,2.07,,627.14,0.3867
671.16,1300.0,2.07,,637.14,0.3905
671.16,1310.0,2.07,,647.14,0.3942
671.16,1320.0,2.07,,657.14,0.3978
671.16,1330.0,2.07,,667.14,0.4014
671.16,1340.0,2.07,,677.14,0.405
671.16,50.0,2.17,,0.14,0.6558
671.16,55.0,2.17,,0.17,0.646
671.16,60.0,2.17,,0.2,0.6336
671.16,65.0,2.17,,0.23,0.6213
671.16,70.0,2.17,,0.26,0.6094
671.16,75.0,2.17,,0.29,0.5978
671.16,80.0,2.17,,0.33,0.5885
671.16,85.0,2.17,,0.37,0.5793
671.16,90.0,2.17,,0.41,0.5709
671.16,95.0,2.17,,0.46,0.5625
671.16,100.0,2.17,,0.51,0.5548
671.16,105.0,2.17,,0.56,0.5476
671.16,110.0,2.17,,0.62,0.541
671.16,115.0,2.17,,0.69,0.5347
671.16,120.0,2.17,,0.76,0.5287
671.16,125.0,2.17,,0.83,0.5226
671.16,130.0,2.17,,0.91,0.5168
671.16,135.0,2.17,,0.97,0.5106
671.16,140.0,2.17,,1.04,0.5043
671.16,145.0,2.17,,1.11,0.498
671.16,150.0,2.17,,1.19,0.4924
671.16,155.0,2.17,,1.27,0.4867
671.16,160.0,2.17,,1.35,0.481
671.16,165.0,2.17,,1.44,0.4758
671.16,170.0,2.17,,1.52,0.4704
671.16,175.0,2.17,,1.62,0.4652
671.16,180.0,2.17,,1.71,0.4603
671.16,185.0,2.17,,1.81,0.4554
671.16,190.0,2.17,,1.92,0.4506
671.16,195.0,2.17,,2.02,0.4457
671.16,200.0,2.17,,2.13,0.4411
671.16,205.0,2.17,,2.25,0.4368
671.16,210.0,2.17,,2.36,0.4322
671.16,215.0,2.17,,2.48,0.4278
671.16,220.0,2.17,,2.61,0.4236
671.16,225.0,2.17,,2.73,0.4194
671.16,230.0,2.17,,2.87,0.4153
671.16,235.0,2.17,,3.0,0.4113
671.16,240.0,2.17,,3.14,0.4072
671.16,245.0,2.17,,3.28,0.4033
671.16,250.0,2.17,,3.42,0.3994
671.16,255.0,2.17,,3.58,0.3954
671.16,260.0,2.17,,3.73,0.3917
671.16,265.0,2.17,,3.89,0.3878
671.16,270.0,2.17,,4.05,0.3841
671.16,275.0,2.17,,4.22,0.3806
671.16,280.0,2.17,,4.39,0.3769
671.16,285.0,2.17,,4.57,0.3734
671.16,290.0,2.17,,4.75,0.3698
671.16,295.0,2.17,,4.95,0.3665
671.16,300.0,2.17,,5.14,0.363
671.16,305.0,2.17,,5.35,0.3596
671.16,310.0,2.17,,5.55,0.3564
671.16,315.0,2.17,,5.77,0.3531
671.16,320.0,2.17,,5.99,0.35
671.16,325.0,2.17,,6.22,0.3468
671.16,330.0,2.17,,6.46,0.3438
671.16,335.0,2.17,,6.71,0.3408
671.16,340.0,2.17,,6.96,0.3378
671.16,345.0,2.17,,7.22,0.3349
671.16,350.0,2.17,,7.5,0.332
671.16,355.0,2.17,,7.79,0.3292
671.16,360.0,2.17,,8.08,0.3265
671.16,365.0,2.17,,8.39,0.3237
671.16,370.0,2.17,,8.71,0.3211
671.16,375.0,2.17,,9.04,0.3185
671.16,380.0,2.17,,9.38,0.3159
671.16,385.0,2.17,,9.73,0.3134
671.16,390.0,2.17,,10.09,0.3109
671.16,395.0,2.17,,10.48,0.3085
671.16,400.0,2.17,,10.87,0.306
671.16,405.0,2.17,,11.27,0.3036
671.16,410.0,2.17,,11.69,0.3013
671.16,415.0,2.17,,12.12,0.2989
671.16,420.0,2.17,,12.57,0.2967
671.16,425.0,2.17,,13.03,0.2944
671.16,430.0,2.17,,13.5,0.2921
671.16,435.0,2.17,,14.0,0.2899
671.16,440.0,2.17,,14.5,0.2877
671.16,445.0,2.17,,15.03,0.2856
671.16,450.0,2.17,,15.57,0.2834
671.16,455.0,2.17,,16.14,0.2813
671.16,460.0,2.17,,16.71,0.2792
671.16,465.0,2.17,,17.31,0.2772
671.16,470.0,2.17,,17.92,0.2751
671.16,475.0,2.17,,18.55,0.2731
671.16,480.0,2.17,,19.21,0.2711
671.16,485.0,2.17,,19.88,0.2691
671.16,490.0,2.17,,20.58,0.2672
671.16,495.0,2.17,,21.3,0.2652
671.16,500.0,2.17,,22.04,0.2633
671.16,505.0,2.17,,22.8,0.2614
671.16,510.0,2.17,,23.58,0.2595
671.16,515.0,2.17,,24.38,0.2576
671.16,520.0,2.17,,25.21,0.2557
671.16,525.0,2.17,,26.06,0.2539
671.16,530.0,2.17,,26.95,0.252
671.16,535.0,2.17,,27.84,0.2502
671.16,540.0,2.17,,28.76,0.2483
671.16,545.0,2.17,,29.71,0.2465
671.16,550.0,2.17,,30.69,0.2447
671.16,555.0,2.17,,31.69,0.2429
671.16,560.0,2.17,,32.72,0.2411
671.16,565.0,2.17,,33.77,0.2393
671.16,570.0,2.17,,34.85,0.2375
671.16,575.0,2.17,,35.96,0.2356
671.16,580.0,2.17,,37.11,0.2338
671.16,585.0,2.17,,38.27,0.232
671.16,590.0,2.17,,39.45,0.2302
671.16,595.0,2.17,,40.68,0.2284
671.16,600.0,2.17,,41.94,0.2265
671.16,605.0,2.17,,43.22,0.2247
671.16,610.0,2.17,,44.53,0.2229
671.16,615.0,2.17,,45.88,0.221
671.16,620.0,2.17,,47.27,0.2192
671.16,625.0,2.17,,48.67,0.2173
671.16,630.0,2.17,,50.14,0.2155
671.16,635.0,2.17,,51.62,0.2136
671.16,640.0,2.17,,53.15,0.2117
671.16,645.0,2.17,,54.73,0.2099
671.16,650.0,2.17,,56.34,0.208
671.16,655.0,2.17,,58.0,0.2061
671.16,660.0,2.17,,59.7,0.2043
671.16,665.0,2.17,,61.46,0.2024
671.16,670.0,2.17,,63.27,0.2006
671.16,675.0,2.17,,65.14,0.1988
671.16,680.0,2.17,,67.06,0.1969
671.16,685.0,2.17,,69.04,0.1951
671.16,690.0,2.17,,71.08,0.1933
671.16,695.0,2.17,,73.17,0.1915
671.16,700.0,2.17,,75.36,0.1897
671.16,705.0,2.17,,77.59,0.1879
671.16,710.0,2.17,,79.89,0.1861
671.16,715.0,2.17,,82.26,0.1843
671.16,720.0,2.17,,84.72,0.1825
671.16,725.0,2.17,,87.25,0.1808
671.16,730.0,2.17,,89.89,0.179
671.16,735.0,2.17,,92.56,0.1772
671.16,740.0,2.17,,95.38,0.1754
671.16,745.0,2.17,,98.28,0.1736
671.16,750.0,2.17,,101.44,0.1722
671.16,755.0,2.17,,104.5,0.1702
671.16,760.0,2.17,,107.88,0.169
671.16,765.0,2.17,,111.06,0.1675
671.16,770.0,2.17,,114.56,0.165
671.16,775.0,2.17,,118.12,0.164
671.16,780.0,2.17,,122.0,0.1617
671.16,785.0,2.17,,125.95,0.1605
671.16,790.0,2.17,,129.97,0.1588
671.16,795.0,2.17,,134.07,0.1568
671.16,800.0,2.17,,138.47,0.1557
671.16,805.0,2.17,,142.97,0.155
671.16,810.0,2.17,,147.53,0.1542
671.16,815.0,2.17,,152.25,0.1565
671.16,820.0,2.17,,157.15,0.1595
671.16,825.0,2.17,,162.14,0.1628
671.16,830.0,2.17,,167.14,0.166
671.16,835.0,2.17,,172.14,0.1692
671.16,840.0,2.17,,177.14,0.1724
671.16,845.0,2.17,,182.14,0.1756
671.16,850.0,2.17,,187.14,0.1787
671.16,855.0,2.17,,192.14,0.1818
671.16,860.0,2.17,,197.14,0.1849
671.16,865.0,2.17,,202.14,0.1879
671.16,870.0,2.17,,207.14,0.1909
671.16,875.0,2.17,,212.14,0.1939
671.16,880.0,2.17,,217.14,0.1968
671.16,885.0,2.17,,222.14,0.1997
671.16,890.0,2.17,,227.14,0.2026
671.16,895.0,2.17,,232.14,0.2054
671.16,900.0,2.17,,237.14,0.2082
671.16,905.0,2.17,,242.14,0.211
671.16,910.0,2.17,,247.14,0.2138
671.16,915.0,2.17,,252.14,0.2166
671.16,920.0,2.17,,257.14,0.2193
671.16,925.0,2.17,,262.14,0.2221
671.16,930.0,2.17,,267.14,0.2248
671.16,935.0,2.17,,272.14,0.2275
671.16,940.0,2.17,,277.14,0.2301
671.16,945.0,2.17,,282.14,0.2328
671.16,950.0,2.17,,287.14,0.2354
671.16,955.0,2.17,,292.14,0.238
671.16,960.0,2.17,,297.14,0.2406
671.16,965.0,2.17,,302.14,0.2432
671.16,970.0,2.17,,307.14,0.2457
671.16,975.0,2.17,,312.14,0.2483
671.16,980.0,2.17,,317.14,0.2508
671.16,985.0,2.17,,322.14,0.2533
671.16,990.0,2.17,,327.14,0.2558
671.16,995.0,2.17,,332.14,0.2583
671.16,1000.0,2.17,,337.14,0.2608
671.16,1005.0,2.17,,342.14,0.2632
671.16,1010.0,2.17,,347.14,0.2657
671.16,1015.0,2.17,,352.14,0.2681
671.16,1020.0,2.17,,357.14,0.2705
671.16,1025.0,2.17,,362.14,0.2729
671.16,1030.0,2.17,,367.14,0.2753
671.16,1040.0,2.17,,377.14,0.28
671.16,1050.0,2.17,,387.14,0.2846
671.16,1060.0,2.17,,397.14,0.2892
671.16,1070.0,2.17,,407.14,0.2938
671.16,1080.0,2.17,,417.14,0.2983
671.16,1090.0,2.17,,427.15,0.3029
671.16,1100.0,2.17,,437.15,0.3073
671.16,1110.0,2.17,,447.15,0.3116
671.16,1120.0,2.17,,457.15,0.316
671.16,1130.0,2.17,,467.15,0.3203
671.16,1140.0,2.17,,477.15,0.3245
671.16,1150.0,2.17,,487.14,0.3286
671.16,1160.0,2.17,,497.14,0.3328
671.16,1170.0,2.17,,507.14,0.3369
671.16,1180.0,2.17,,517.14,0.341
671.16,1190.0,2.17,,527.14,0.3451
671.16,1200.0,2.17,,537.14,0.3491
671.16,1210.0,2.17,,547.14,0.3531
671.16,1220.0,2.17,,557.14,0.357
671.16,1230.0,2.17,,567.14,0.3609
671.16,1240.0,2.17,,577.14,0.3648
671.16,1250.0,2.17,,587.14,0.3686
671.16,1260.0,2.17,,597.14,0.3724
671.16,1270.0,2.17,,607.14,0.3762
671.16,1280.0,2.17,,617.14,0.38
671.16,1290.0,2.17,,627.14,0.3837
671.16,1300.0,2.17,,637.14,0.3874
671.16,1310.0,2.17,,647.14,0.391
671.16,1320.0,2.17,,657.14,0.3946
671.16,1330.0,2.17,,667.14,0.3982
671.16,1340.0,2.17,,677.14,0.4018
